H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn 
1.000000000000000000e+00 3.172657314034233456e-01 1.053794239980193992e-09 1.367258649386286553e-18 5.944515117908537157e-15 1.292171945335979092e-04 4.886881194528706711e-05 6.948222986229668453e-04 4.095936735405450866e-08 6.692468931565364102e-05 5.800917943815766409e-07 2.208078835931594097e-05 6.831817747959717201e-07 1.078823257180492337e-04 3.919328665652299661e-07 8.485757374703960156e-05 4.000321974588773909e-07 2.361457866446619902e-05 6.213819464424453715e-07 2.113596717007705869e-05 1.325077042926607799e-09 1.778537751164469960e-07 1.235584699714175428e-08 6.333285261400335720e-07 3.728269810852156350e-07 3.764585907228875229e-05 5.752038642276216980e-08 2.929766598891060082e-06 1.481822485379921949e-09 7.447019638545876292e-09
1.000000000000000000e+00 3.173078573768682853e-01 1.054037323427498830e-09 3.588718839310668938e-17 1.754166422088864587e-14 1.452742657583437223e-04 3.806808319451574526e-05 4.784025530483758718e-04 3.683510320812810014e-08 4.856810874750434176e-05 3.074168229816577123e-07 1.326599726756178704e-05 5.466540798543562498e-07 3.935808718138453276e-05 1.124446866908570500e-07 1.925457434192944951e-05 6.146654147826160899e-08 4.334953903808006082e-06 6.767689690720069956e-08 3.924364947959785813e-06 2.850096429515879757e-10 3.795792583987164176e-08 2.004456216054055282e-09 2.903754154929629326e-07 1.326610043847690975e-07 3.313706976444208505e-05 4.837437330313645230e-08 2.561183026125946368e-06 2.823665114835251972e-09 1.086686864695048546e-08
1.000000000000000000e+00 3.174520173000575651e-01 1.047314338384054152e-09 2.102245049752103372e-19 5.418196273384852504e-15 7.873297745362164101e-05 2.121174781418985708e-06 2.703189047277767686e-04 8.186776477557128822e-10 2.564719394348810401e-05 1.416412150858699535e-07 1.562971715084168076e-05 1.749013062718484057e-07 3.524685485093014968e-05 1.121096893694505983e-07 1.708332154927056997e-05 3.314184959326357173e-08 3.070003920757762100e-06 2.184382055823403553e-08 2.276724024188862996e-06 1.098168862899531718e-10 1.450898494430881152e-07 5.246946554383703314e-09 8.888333917866955788e-07 1.725245969250811388e-07 5.408366863184770767e-05 5.917317028085023700e-07 1.311248121991338695e-05 4.492369136779373942e-08 2.342588652341022712e-07
1.000000000000000000e+00 3.173312113735419215e-01 1.194243267434756885e-09 2.431768826769826773e-19 1.711998414437599214e-13 5.585835156811169911e-05 8.273323247655541029e-06 3.646324257777077294e-04 1.561326837654298600e-09 9.215145996063421575e-05 5.784772518579854105e-07 3.414482691783112878e-05 1.318356157134697128e-06 3.483055454596070271e-05 1.230664381088077603e-07 1.498237291104274001e-05 2.686635095419472788e-08 2.428950643112690274e-06 9.749134115641364877e-09 1.911092912531138280e-06 8.520616982501455051e-11 4.330178169057436737e-08 4.477489475303112324e-09 4.930049139330423818e-07 1.411535210553845768e-07 3.526942719861043420e-05 5.396794782971993484e-08 1.274698396626025274e-06 5.329121927964648911e-09 4.305440899925232561e-08
1.000000000000000000e+00 3.173803851806350496e-01 1.069273565418715547e-09 2.103776990044570260e-19 3.493319071872245698e-12 8.559067758187084577e-05 2.590076629054359500e-05 2.718167735211257608e-04 6.467090547963459017e-09 2.796883901905096594e-05 1.810276958764039505e-07 1.610645708066333863e-05 1.874952088550996780e-07 3.558992866349202012e-05 1.129793311754040906e-07 1.724733925909308069e-05 3.305563485559187518e-08 3.083645844072936174e-06 2.175341154396016967e-08 2.284540204112270875e-06 1.056394393581568903e-10 1.475999588669062507e-07 5.265647456184834323e-09 8.942760585628353200e-07 1.603307216505718362e-07 5.366849432222572572e-05 6.005341527613863935e-07 1.323688135365666385e-05 4.495778119479461299e-08 2.310333582313202806e-07
1.000000000000000000e+00 3.175511325525450235e-01 1.206268940009321545e-09 2.103094864273488687e-19 3.687048846851118761e-12 7.148775685449896991e-05 6.209377765915761119e-06 2.741453944029203691e-04 1.039592227040196118e-09 2.511004705568979764e-05 1.226522481684601410e-07 1.536566403155144108e-05 1.685863272110133706e-07 3.433851989562370575e-05 1.093319717040258898e-07 1.658200012185281281e-05 3.206569187854371920e-08 2.971390832858694296e-06 2.101005057861834776e-08 2.201589886707577621e-06 1.040589853538759208e-10 1.400645747205072887e-07 5.079202112364342843e-09 8.601989748936381000e-07 1.682113212025922514e-07 5.224576501902450029e-05 5.756218715951258512e-07 1.279254698447825184e-05 4.422622761836474784e-08 2.335489470978888601e-07
1.000000000000000000e+00 3.175170639034513576e-01 1.190595735269097082e-09 2.103107881789574588e-19 6.256434129362659540e-14 7.467995239565425173e-05 5.813711903817216122e-06 3.721580290773768827e-04 1.007338928289256229e-09 4.597492917734186368e-05 2.703100795492654086e-07 2.257381505397341540e-05 4.979995108888284730e-07 1.603104929642718286e-05 2.366638045716657501e-07 4.388871484895282407e-06 1.428586018509002954e-08 4.684545300991355292e-07 1.730130094216077222e-09 1.601133722235319934e-07 1.790262789994441979e-11 3.378132345964663448e-08 1.575972454155003659e-08 1.844390042648266244e-06 1.078958631616374393e-07 1.024258973748795061e-05 1.443500512130806656e-08 3.808509304121042508e-07 2.681817460058170552e-10 4.826756462720791563e-10
1.000000000000000000e+00 3.175760315992562921e-01 1.204211326156175705e-09 2.103102084955438838e-19 2.984070466472896875e-12 7.228391564344708957e-05 6.178795405032827808e-06 2.791903167853782724e-04 1.037796344589064972e-09 2.724713678690732709e-05 1.525927913049930639e-07 1.475109580067266540e-05 1.595506309301375516e-07 3.339927140727795541e-05 1.033040019117763607e-07 1.688715891570080881e-05 3.342263827379592711e-08 3.227883994488511223e-06 2.356122092228274780e-08 2.469716787044038362e-06 6.082262375905001947e-10 1.652056846447537989e-07 1.302702634497845690e-08 1.574917073937554028e-06 2.706975916250666979e-07 6.145879811155108448e-05 9.838831207668242029e-07 3.114032362080269199e-05 2.611274549057448627e-07 3.232677012750888381e-06
1.000000000000000000e+00 3.176038592482753331e-01 1.202605448506867075e-09 2.103096379439429087e-19 2.276971083698841302e-12 7.319099150385335395e-05 6.156988513340653600e-06 2.837010478971786548e-04 1.035425663425768830e-09 2.863703702564512354e-05 1.735935320258461340e-07 1.405058618969153504e-05 1.476782514547210263e-07 3.238995416734443089e-05 9.540408014695967127e-08 1.694567420600472988e-05 3.450405623922311514e-08 3.392573665282983971e-06 2.592023170577853080e-08 2.644330041681418794e-06 1.080891904111402969e-09 1.848600109755618976e-07 1.842897822256038716e-08 1.951291739531715251e-06 3.362581966447381749e-07 6.835509167772121962e-05 1.320590013561389286e-06 4.379882708369149560e-05 4.649036834003354119e-07 5.885660776695272012e-06
1.000000000000000000e+00 3.175308728089644705e-01 1.167470807500092263e-09 2.102932473493457683e-19 5.056561233395457020e-12 7.850527715543971995e-05 5.886353693171800021e-06 4.472232184302987073e-04 1.081917968530410841e-09 5.251967960996277798e-05 3.762920675399754806e-07 2.422022944275590371e-05 2.787441464499241796e-07 4.878088594522219041e-05 1.531034785286641573e-07 2.375490867948083860e-05 4.217080675975224899e-08 4.108819521794294484e-06 2.486985403875403718e-08 2.851567926081044805e-06 3.825633071736585929e-11 1.451928521283755072e-07 8.160297272551992061e-09 1.392215867743630392e-06 2.090008478983162203e-07 4.567187190973448621e-05 8.183432268904994061e-08 2.455234795777450805e-06 1.034770322591475706e-09 4.629965709867275154e-09
1.000000000000000000e+00 3.173237593922998423e-01 1.162804996905792467e-09 2.433553242129348316e-19 1.665868006844758470e-13 5.771648558216769051e-05 8.150962058715203895e-06 3.758739223001756149e-04 1.612421190868901563e-09 9.603895864058186480e-05 5.989351685816787900e-07 3.541444496298333278e-05 1.386129657530905281e-06 3.662329678148032333e-05 1.309616069576902630e-07 1.596140854560411084e-05 2.811874072998804039e-08 2.604229115959856293e-06 1.006680180560025074e-08 2.061624497037025625e-06 8.942766845392332883e-11 4.450788404003161088e-08 4.549281471121062957e-09 5.397258790795787019e-07 1.490317495018700621e-07 3.637840322081832355e-05 5.336894621667130813e-08 1.250488355131724990e-06 5.460690187206994788e-09 3.743239404154641067e-08
