H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn 
1.000000000000000000e+00 3.237640510738196697e-01 1.049212898626064824e-09 1.643234253476898281e-16 7.552039976178326643e-13 6.891908150713865842e-04 2.728642470726933000e-04 3.505633743475618930e-03 2.300100639887103480e-07 3.294927074261707256e-04 3.910725369342483064e-06 1.151068240553637195e-04 4.082375687243159948e-06 5.782456059419975505e-04 2.296143365756905250e-06 4.461072121470747043e-04 2.124797404971685573e-06 1.202118517955233214e-04 3.148224516777250330e-06 1.063201690545856771e-04 7.873114865767230262e-09 8.971756819832532562e-07 7.052118629303163015e-08 3.423895066389714402e-06 2.333296909746466710e-06 2.116036085595370865e-04 3.691785992568860623e-07 1.633574162934975458e-05 3.027766614136715947e-08 8.238870521230477096e-08
1.000000000000000000e+00 3.237871738855451209e-01 1.046875997489424717e-09 1.404122874040356528e-15 1.135853677106688820e-12 7.155072706550801541e-04 2.206459925725291857e-04 2.169081102925664740e-03 1.234762219773376050e-07 2.660302779102176785e-04 2.180257986509381014e-06 7.420900248910841396e-05 4.049614807076616013e-06 1.991007342169151453e-04 7.422219255576767316e-07 1.010244184887366118e-04 4.036590818561226739e-07 2.339785121050161364e-05 4.788555949337728727e-07 2.249168226566156459e-05 2.570780652926052867e-09 2.094200661147895408e-07 1.243040017150698756e-08 1.487708469522285892e-06 7.530361849189639378e-07 1.769931368447065913e-04 3.056657670137159060e-07 1.352921741916542021e-05 2.376860044022285269e-08 7.185729770210572731e-08
1.000000000000000000e+00 3.239817722799404054e-01 1.023206779673341985e-09 2.629030055630393637e-17 6.775281782673774535e-13 3.895658725682239754e-04 1.348350692281428842e-05 1.391886192396530079e-03 6.445923407220982197e-09 1.375925988212494972e-04 1.033335812807772774e-06 8.484503000606515607e-05 1.180385858237512175e-06 2.033725052106499570e-04 8.176488688470394481e-07 1.042354335010644661e-04 3.016020068072091886e-07 1.825310719022409000e-05 1.590548978682165141e-07 1.280375192350747301e-05 8.545282413738039598e-10 7.682495675602154464e-07 3.905977195998873823e-08 5.527984436509077949e-06 1.090116508558949533e-06 2.680541299367358962e-04 2.466931402342165132e-06 7.530687160240140540e-05 2.090820816367075147e-07 1.425168498679685495e-06
1.000000000000000000e+00 3.237606517561332220e-01 1.506892376266690092e-09 2.645527713986267672e-17 1.891164714189915538e-12 2.977819062357469813e-04 4.625602601073160598e-05 1.774603022060596653e-03 9.406129088191227258e-09 4.543218411656055290e-04 3.321654494477438371e-06 1.716263525969059637e-04 7.016677371498469844e-06 1.814480274059420870e-04 5.957971300332483127e-07 7.761254487671472631e-05 1.377399050360098198e-07 1.263479255643607482e-05 5.532323668810696208e-08 9.978758667719052366e-06 5.095538073818878286e-10 2.271684814553330271e-07 2.382610141107722256e-08 2.653071608732560662e-06 7.870236644245389672e-07 1.892944897228717458e-04 3.040922389118102524e-07 7.046485269083516634e-06 3.144436812048087292e-08 2.298375915238969405e-07
1.000000000000000000e+00 3.239516345805366626e-01 1.064742545689246437e-09 2.638973759020884842e-17 5.388646848853311449e-12 4.306666367928825437e-04 1.676303339365099200e-04 1.388477858807076176e-03 2.847712208518759575e-08 1.493357314797193040e-04 1.217971755065744746e-06 8.739324852235001945e-05 1.339747590631927986e-06 2.021482530442392928e-04 8.491250900027793374e-07 1.041142916704565719e-04 3.034195393807374139e-07 1.787057604727529638e-05 1.563611674933944716e-07 1.248450634053356065e-05 8.062471242444855878e-10 7.576619452619425939e-07 3.863421901287636397e-08 5.426533448879894273e-06 1.005957027769341237e-06 2.590171165502461832e-04 2.438664204695675999e-06 7.340003597703062175e-05 2.056567808376802436e-07 1.322829639708696487e-06
1.000000000000000000e+00 3.246468587397602357e-01 1.606665586613538077e-09 2.632636780649930920e-17 6.146347432276540722e-12 3.868169751044845750e-04 3.449338741456472643e-05 1.422837596534995593e-03 6.720080572740639286e-09 1.358670627955253904e-04 8.732154914809866354e-07 8.341233959122243196e-05 1.083406734494172729e-06 1.994049927246265464e-04 8.006115112005305460e-07 1.022209982076958571e-04 2.941646206158394984e-07 1.782287039691274729e-05 1.524011234252288686e-07 1.248895478496444746e-05 7.875820347705444936e-10 7.484683111717445515e-07 3.804671082257382868e-08 5.403480375172243812e-06 1.059439018676000532e-06 2.603231591772005218e-04 2.414138746106431431e-06 7.368551395028754430e-05 2.058648261419509974e-07 1.422818151701899405e-06
1.000000000000000000e+00 3.245178708913372678e-01 1.574598692168546700e-09 2.632721545415215352e-17 2.100456347975179830e-12 4.033170437106414850e-04 3.438943284918731861e-05 1.870236647302024645e-03 7.158498694094385005e-09 2.824200440028709234e-04 2.090507367226271592e-06 1.142263825623534326e-04 2.610452974499128690e-06 7.675024175438359712e-05 9.870297303122971216e-07 2.417141157111361515e-05 6.705576379904353026e-08 2.549281603129419606e-06 1.101281966735786105e-08 9.634348372537471574e-07 1.714446451541984515e-10 7.571364755239255461e-07 2.127546010754283205e-07 1.620379247039822299e-05 6.678949647125091213e-07 5.821794659984804148e-05 7.401413170154790723e-08 2.105702673379871272e-06 4.883137766822732623e-09 8.782934520095736498e-09
1.000000000000000000e+00 3.247796052204301454e-01 1.586776884750164421e-09 2.632700898949496932e-17 5.372048018885800381e-12 3.882454145334259844e-04 3.485453498064738985e-05 1.401080311736242799e-03 6.839922399847763645e-09 1.413301546157116222e-04 9.253867640906441894e-07 7.806915108986760092e-05 9.878607754004930710e-07 1.929594178078508507e-04 7.117559632259232043e-07 1.031620538709096584e-04 2.857960749754965357e-07 1.913855603450763065e-05 1.644701071650692058e-07 1.414221895162241815e-05 2.402754345080432995e-09 9.270146901709078562e-07 5.468838518441179140e-08 6.621340465453013724e-06 1.252112113337838080e-06 3.128058163972719267e-04 4.706903530087959801e-06 1.630143816721760501e-04 1.645841673040305487e-06 1.906676055082472842e-05
1.000000000000000000e+00 3.249399919079363208e-01 1.574841880422193824e-09 2.632608663655101084e-17 4.588161057643046584e-12 3.897727714597876343e-04 3.509418446313157075e-05 1.341680787661287365e-03 6.929200285093262077e-09 1.295323254746519966e-04 8.456208089531033799e-07 7.131556764979621798e-05 8.518302471521051683e-07 1.845310757612499608e-04 5.757392292166453537e-07 1.026350986043631549e-04 2.544468120469310598e-07 2.014506988806725492e-05 1.698702316738056727e-07 1.551805821009147061e-05 3.873457104104498621e-09 1.082468460200371947e-06 6.655167017019059123e-08 7.203250219176768230e-06 1.373996960886494179e-06 3.542777257849830672e-04 6.572785487582418547e-06 2.271936008334388200e-04 2.953264158378063797e-06 3.443584139610645224e-05
1.000000000000000000e+00 3.245541986692899172e-01 1.422321965304737548e-09 2.630899971542854264e-17 7.804503984861640385e-12 4.165997441363675701e-04 3.731407315159520965e-05 2.232942443918973542e-03 7.853038814612967774e-09 2.776940272820163690e-04 2.548498473050138530e-06 1.265726905108524158e-04 1.800813160458438231e-06 2.608272916786919297e-04 1.048410663602710766e-06 1.311455842943245586e-04 4.061787978877631934e-07 2.262273319457107403e-05 2.099423992174066558e-07 1.496010973347574344e-05 6.327341384836564266e-10 7.822603598080677344e-07 4.958961972338306802e-08 7.962967485022290026e-06 1.274542241382379530e-06 2.556956318086456141e-04 3.722876561158398828e-07 1.228786658849711775e-05 1.204308720895562679e-08 3.331375485905925080e-08
1.000000000000000000e+00 3.236877624951020604e-01 1.432924509271316002e-09 2.643965474050662266e-17 1.907846515634578515e-12 3.027783046128737911e-04 4.556868816278257848e-05 1.824917996087021144e-03 9.575649932557281403e-09 4.659271816908506646e-04 3.212012431688236509e-06 1.754671546493987886e-04 7.154049774361163792e-06 1.893206711365860945e-04 5.993065566218832106e-07 8.272642535197924525e-05 1.364390539129951371e-07 1.357309312152582751e-05 5.449753036865287091e-08 1.078743068008291919e-05 4.977078186748612482e-10 2.317805316373631186e-07 2.398014326133311935e-08 2.867034440343820232e-06 8.200800246129642362e-07 1.908880474013097714e-04 2.906091884612278616e-07 6.441696781486156844e-06 3.132340091756676093e-08 2.028165429127599132e-07
