H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn 
1.000000000000000000e+00 3.377849717006115582e-01 1.049278554515391062e-09 2.535949324307123985e-15 2.395912719268037803e-12 2.382457110133413825e-03 7.026566053370178868e-04 8.481994492543755426e-03 7.245018774862665159e-07 7.982708735667404416e-04 1.284580599774495568e-05 2.665501218320245587e-04 1.353763462241656764e-05 1.146179097172433719e-03 6.021606132988465305e-06 8.094958483952970768e-04 4.588264636371067996e-06 2.038846838459211757e-04 5.438509737269404505e-06 1.753078015335061328e-04 3.121047129641278824e-08 1.678695087252393143e-06 1.753684759152110940e-07 8.694630481618502267e-06 6.933548288377375646e-06 6.258812189003425206e-04 1.528038594536103086e-06 4.784364809333431154e-05 3.663114207513777467e-07 6.485722099287011206e-07
1.000000000000000000e+00 3.367088736176857000e-01 1.042930673825523930e-09 1.308882995371522577e-14 5.490495817994424522e-12 1.889174438064495677e-03 5.973687233192248591e-04 4.897575446242734970e-03 2.934546186243727548e-07 6.693414706532888579e-04 7.518548888619334806e-06 1.922403077376174687e-04 1.265642086603168724e-05 4.861546449750661202e-04 2.336013319992986770e-06 2.467509836105662678e-04 1.184417066189309864e-06 5.390582853575012610e-05 1.155451358635692234e-06 4.974230929228549416e-05 9.017454493436164578e-09 5.572257800041091278e-07 4.235094180726546265e-08 4.452890531027178560e-06 2.757502621095865860e-06 5.146741011346886354e-04 1.031645189892804406e-06 3.763279497766804706e-05 1.221852954799490015e-07 2.665688061815545712e-07
1.000000000000000000e+00 3.364161570596148065e-01 9.640874531333416946e-10 5.039663113157747601e-17 1.298649500431318183e-12 9.985377712951586798e-04 7.056187053342705964e-05 3.078733566699648743e-03 3.425990456536178845e-08 3.018839314684096972e-04 3.768322635392919142e-06 1.888670240021864209e-04 3.903846461392531671e-06 5.343368220350534726e-04 3.062535851167907801e-06 2.944885520400905370e-04 1.642953073276472091e-06 5.261757974413402116e-05 8.000844102143384691e-07 3.611197084774408269e-05 5.600767136950626345e-09 2.134741016018795022e-06 1.396709096565939949e-07 1.552092575992666153e-05 4.044909998036264095e-06 7.868991222491307155e-04 6.329728595103386519e-06 1.686080820424835068e-04 6.099492966243221175e-07 3.087756417591620838e-06
1.000000000000000000e+00 3.364691636276284092e-01 1.585237421301354539e-09 5.086292043034285250e-17 1.264000683532213096e-11 8.803739482762339532e-04 1.617684360657734293e-04 3.827256209376263089e-03 4.910007091523770652e-08 9.947691283520828168e-04 9.784605035315103921e-06 3.780998914307962173e-04 1.744680492496840265e-05 4.322246506623367681e-04 1.420460585635020660e-06 1.872187828038161350e-04 3.716572164836443184e-07 3.109130405568783135e-05 1.729772547998368497e-07 2.454196346379086614e-05 1.746923125328780476e-09 5.640248031286772185e-07 6.112596250490225332e-08 6.939585043164279998e-06 2.568696288084797898e-06 5.190895701450193344e-04 8.994633221265512377e-07 2.141402363831277863e-05 1.002925686861746058e-07 5.893005645319812103e-07
1.000000000000000000e+00 3.372430081366550869e-01 1.061879420340109328e-09 5.065966483664289204e-17 9.552356779063752212e-12 1.222622690748621527e-03 5.148750601403655940e-04 3.072230326185141410e-03 1.154942149814706918e-07 3.422657536452406325e-04 4.212796516554278236e-06 1.949159250835516045e-04 4.200256834116321502e-06 5.343836633112404979e-04 3.256110634098386982e-06 2.986112135417137757e-04 1.722443026535494681e-06 5.142208740353312456e-05 8.134379366118176026e-07 3.517252291466777182e-05 5.736800864882875679e-09 2.110212470030875894e-06 1.384140520675149195e-07 1.524013572986705120e-05 3.797018456523618252e-06 7.778996635125194235e-04 6.410957164931518711e-06 1.665228763413627874e-04 6.093912846277275195e-07 3.023534441446196031e-06
1.000000000000000000e+00 3.380582661241360865e-01 1.736781823782584563e-09 5.049610003201210545e-17 1.504910801866312478e-11 1.106535749307624265e-03 1.204772498873113288e-04 3.286726311245629327e-03 3.398476706990843965e-08 2.948885552166916188e-04 2.965676763515140797e-06 1.829042200702053679e-04 3.172274331634605823e-06 5.311068226627035233e-04 3.067537443677861244e-06 2.949159579295880062e-04 1.679216677763253753e-06 5.225424542626503624e-05 7.925919201727324199e-07 3.587998648774395682e-05 5.454916401304408930e-09 2.134214911947334590e-06 1.383647760534827091e-07 1.545124804143870512e-05 3.941034732550461552e-06 7.824763690447005546e-04 6.405146836434244095e-06 1.679447155405856622e-04 6.087106918366503560e-07 3.094219725108926992e-06
1.000000000000000000e+00 3.376387136584869664e-01 1.695365325777906567e-09 5.050415961669302616e-17 1.183337987615177281e-11 1.172081455509541492e-03 1.232001240405403847e-04 4.488986024799480543e-03 3.480350286850307376e-08 8.191822387616913038e-04 7.836315685536404663e-06 2.626618412829311478e-04 6.494077945403059084e-06 2.070392147232302522e-04 2.266839076054823279e-06 7.311083120367953085e-05 1.918775073225006522e-07 9.061256631346712481e-06 5.103383955550692173e-08 3.985896022102766695e-06 8.200821287945506258e-10 7.947517720808441748e-07 2.116448345371258731e-07 1.684673020708842684e-05 1.924330279822397609e-06 1.969959230988306304e-04 2.562042954100288972e-07 8.200938166713819517e-06 3.014351892939873579e-08 5.529714801295451161e-08
1.000000000000000000e+00 3.383064621976530906e-01 1.711616938890256296e-09 5.050048505701571683e-17 1.452605401447640285e-11 1.101391910273708148e-03 1.225781107803451881e-04 3.146314581836815588e-03 3.459434392141039958e-08 3.005976821239510688e-04 2.628940800081721446e-06 1.725050550171452611e-04 2.913352885233238577e-06 5.129585075326475183e-04 2.806586535095020068e-06 2.897936403095914765e-04 1.522991964722090649e-06 5.388198675563673546e-05 7.516013023786530477e-07 3.889099852424694498e-05 9.206474901461089507e-09 2.464200732632962481e-06 1.750812604904477678e-07 1.669391635395712169e-05 4.156814272684956424e-06 8.976527322225524245e-04 1.129583882101991504e-05 3.770210876841867962e-04 4.110672202958580459e-06 4.401724071766342875e-05
1.000000000000000000e+00 3.386489774885392823e-01 1.699167178150260045e-09 5.049353544545835175e-17 1.369633100082305626e-11 1.096439320963239761e-03 1.228480099377617140e-04 2.878618274072343702e-03 3.486353723220710938e-08 2.357733417578755739e-04 1.777277879206563198e-06 1.565748221584928519e-04 2.466508093560588473e-06 4.867597968657679983e-04 2.310744585099082116e-06 2.799705056262546152e-04 1.224140259199111706e-06 5.474559918580310466e-05 6.581264200802940793e-07 4.127703590752194215e-05 1.185689458940154596e-08 2.753922828063192278e-06 2.044892498477332604e-07 1.727676687495268191e-05 4.256982254928027366e-06 9.844937415145115986e-04 1.534503341109063910e-05 5.343168531691030315e-04 7.203643155494526528e-06 7.953935740577435399e-05
1.000000000000000000e+00 3.376008670017288105e-01 1.537930874714895609e-09 5.044958945596701199e-17 2.016170383023259450e-11 1.142527904726723829e-03 1.411687724131721882e-04 5.029684551366210912e-03 3.860292619064572343e-08 6.117695576750684138e-04 7.864494488519263552e-06 2.924613192246639458e-04 5.654222166481809439e-06 6.621685043612582497e-04 4.101963931615078472e-06 3.527267388522396276e-04 2.452440777012815207e-06 6.103434048055567449e-05 1.228610341932120908e-06 3.703039457155855499e-05 6.855678084386273031e-09 1.869978376925264068e-06 1.468576884379490783e-07 1.916615278652183331e-05 4.074946474771042622e-06 6.643465429025048651e-04 9.141221498660360743e-07 3.270465047845651663e-05 7.039648139215557008e-08 1.469383765480733859e-07
1.000000000000000000e+00 3.361174946285832021e-01 1.533720827538508534e-09 5.081174244100305335e-17 1.245959569216007170e-11 8.866956652179413395e-04 1.520761223748489548e-04 4.046082254458883976e-03 5.140282999977063855e-08 1.010064061032887699e-03 9.005554698576770573e-06 3.881160324424957745e-04 1.764074089457562394e-05 4.631353715475257002e-04 1.394599103816597130e-06 2.067453719117408112e-04 3.603971145661567535e-07 3.460029173521643632e-05 1.668784283804002579e-07 2.762337983689727280e-05 1.600849837720699499e-09 5.877327209987934080e-07 6.178824220112215147e-08 7.601468319760506774e-06 2.657646069523833457e-06 5.189725130327092284e-04 8.359925903093845365e-07 1.822264329522914767e-05 1.005866533656597934e-07 5.509769405188663290e-07
