H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn 
1.000000000000000000e+00 3.370084890552216272e-01 1.047500374886973697e-09 2.104528815994975388e-15 1.566870460516238563e-12 2.270213294423910691e-03 6.788939470881822594e-04 8.089703530474834370e-03 6.756587624952916755e-07 7.671406452045178822e-04 1.212522359302548796e-05 2.565316915692755881e-04 1.269563375741304249e-05 1.116380394485555700e-03 5.722896959626439694e-06 7.960064348235382139e-04 4.421748873394632750e-06 2.014285882657128042e-04 5.352806544189032174e-06 1.736898562060773207e-04 2.860056925075222976e-08 1.640906145199729932e-06 1.674897726008679870e-07 8.412158785434613030e-06 6.682937051101942787e-06 6.100900747300457005e-04 1.430542738764594754e-06 4.594029884327076481e-05 3.130808212223198463e-07 5.683713814054901105e-07
1.000000000000000000e+00 3.360910126514782825e-01 1.039469409246720311e-09 1.125397007903407701e-14 4.255121022068557064e-12 1.857747484382475190e-03 5.769630605878435514e-04 4.689233561344376480e-03 2.901315809293813104e-07 6.420980574111611293e-04 7.095204757920267896e-06 1.833610255190597877e-04 1.191079427290895691e-05 4.653839567868640241e-04 2.188881733677584042e-06 2.379514307097293829e-04 1.116341305106132194e-06 5.218890009871241095e-05 1.114513137248123257e-06 4.840430524040747323e-05 8.376449333641734273e-09 5.318913569845874209e-07 3.983285546500024988e-08 4.319390949276201121e-06 2.721665651786249167e-06 5.042627801801980109e-04 9.816724007294509031e-07 3.632975245637242194e-05 1.092791344057986405e-07 2.447284027820393898e-07
1.000000000000000000e+00 3.358236628730039697e-01 9.609457252696815155e-10 2.469056346919678923e-17 6.363013025222722717e-13 9.926006196258794177e-04 6.653604754205685401e-05 2.961152520504859581e-03 3.565058303905520242e-08 2.929690672658849396e-04 3.569797209763191552e-06 1.824124525371992160e-04 3.732787724786639510e-06 5.093845517084871505e-04 2.833787637206222265e-06 2.800158647755255433e-04 1.485284090899906527e-06 5.007502932660826437e-05 7.284572615069965104e-07 3.447938499040738530e-05 4.990489687797373812e-09 2.020481551316087350e-06 1.306309374760999183e-07 1.482166060670859848e-05 3.935508833900204609e-06 7.588647062625330933e-04 6.000723153008075207e-06 1.624502664004811203e-04 5.718746615775669563e-07 2.954163431152813673e-06
1.000000000000000000e+00 3.358271569670684409e-01 1.583471132590613233e-09 2.512243025597865425e-17 1.154513357223384759e-11 8.997177682616000266e-04 1.534715490578957692e-04 3.726186705818469898e-03 5.032913137762490911e-08 9.585856764231053245e-04 9.199733031517036801e-06 3.637538893302689580e-04 1.657943578280295888e-05 4.151441541622120706e-04 1.351131809708901938e-06 1.807368350516976832e-04 3.557123261845472179e-07 3.007838257208444386e-05 1.652230881774955670e-07 2.376813117552212850e-05 1.640670895422970573e-09 5.437070270709749600e-07 5.882800123813070631e-08 6.748264757199400233e-06 2.578704037624146083e-06 5.101083464686723308e-04 8.662084590893792812e-07 2.096005317587333792e-05 9.425697853442272712e-08 5.605349065190249039e-07
1.000000000000000000e+00 3.367301863654596494e-01 1.057397542625623559e-09 2.480464453558556971e-17 8.070839178428414736e-12 1.241978387561840178e-03 5.000229225912370540e-04 2.964238680373402265e-03 1.232392983391113659e-07 3.367069800695812482e-04 4.076314494695811838e-06 1.890942206059538630e-04 4.062076704671285280e-06 5.091565956160987345e-04 3.008221470185777631e-06 2.838942442492958947e-04 1.541156862781697236e-06 4.876546722148738155e-05 7.312043513490040343e-07 3.347301465760144302e-05 5.000468806913007939e-09 1.989255570474937022e-06 1.286195787547675284e-07 1.451936830003391949e-05 3.682052707546943936e-06 7.490815360885561078e-04 6.058891010756629039e-06 1.604264326013869757e-04 5.675207761806529088e-07 2.875576508479936448e-06
1.000000000000000000e+00 3.373680265331637784e-01 1.738981608296850073e-09 2.474923727937174892e-17 1.353268546240760737e-11 1.116590825350633745e-03 1.141176677598937719e-04 3.189736464394819782e-03 3.671673626946021135e-08 2.866969867613258826e-04 2.771922621862208694e-06 1.768497590562445631e-04 2.998944752332707678e-06 5.053691806286823461e-04 2.818650240067960128e-06 2.797040240017276656e-04 1.501432488830537660e-06 4.957172428670741595e-05 7.123928358237618840e-07 3.415675574998554482e-05 4.759908819090751978e-09 2.013209546388426605e-06 1.285864952150303844e-07 1.472604640286737412e-05 3.819017513366242315e-06 7.520307024035336602e-04 6.049096506658151436e-06 1.619138178876953073e-04 5.679806629766543466e-07 2.963097307130132771e-06
1.000000000000000000e+00 3.369813527910760498e-01 1.699181687172819089e-09 2.475267786572593997e-17 1.055461361425382208e-11 1.176124821039430850e-03 1.165666773205508371e-04 4.323369270966903079e-03 3.751428631206076108e-08 7.715046375090088039e-04 7.221512389592719101e-06 2.524082655096850656e-04 6.198700842798990856e-06 1.981809790916909994e-04 2.167762077525620148e-06 7.086834429723071281e-05 1.856909922656864843e-07 8.900601461823288144e-06 5.006787704069561778e-08 4.093990396751046745e-06 7.618260714076254628e-10 8.469299512539529797e-07 2.252993869322550582e-07 1.775512487503260164e-05 1.991735711914332228e-06 2.035346650827728784e-04 2.579264357915785134e-07 8.455569127339839267e-06 2.772005827062072819e-08 5.092148663076228724e-08
1.000000000000000000e+00 3.376130002604839642e-01 1.712345720579632490e-09 2.475115316155125417e-17 1.307454074608736843e-11 1.112083947623033250e-03 1.161543823576864599e-04 3.061693195508826456e-03 3.724848014868282781e-08 2.927031092610654791e-04 2.496077516388884139e-06 1.665975192069862063e-04 2.755420338243758925e-06 4.882532505733573266e-04 2.573047224509320028e-06 2.755518831001640316e-04 1.369409392300405896e-06 5.128554743068890881e-05 6.830816178206967759e-07 3.714459292666186566e-05 8.356432861519158742e-09 2.339467050222142771e-06 1.629251892434497715e-07 1.596109922628204578e-05 4.037652001747687159e-06 8.635779500282372064e-04 1.078998844235627077e-05 3.615702910820710130e-04 3.911816751986978736e-06 4.210244534582208690e-05
1.000000000000000000e+00 3.379453651726906371e-01 1.699808186087448057e-09 2.474792104553451325e-17 1.232724839152435271e-11 1.107922995778957021e-03 1.165158189456688524e-04 2.812444197529144398e-03 3.749797325311269876e-08 2.329043417053003990e-04 1.736730175987146928e-06 1.512049390286625511e-04 2.337911736405409767e-06 4.636318393428414796e-04 2.112038182533327176e-06 2.669573923280072251e-04 1.108508160188949347e-06 5.226789170629414402e-05 6.066975475393890409e-07 3.953132713045024924e-05 1.097445066487618166e-08 2.625465723017432746e-06 1.903397035042025859e-07 1.654330792154195360e-05 4.145911701117137425e-06 9.477441637366989342e-04 1.469724022224214817e-05 5.109295381233056000e-04 6.869233273871266682e-06 7.606290162802621841e-05
1.000000000000000000e+00 3.369241152407086992e-01 1.531387113306253700e-09 2.473292335867614395e-17 1.814083652049149942e-11 1.146536000517800295e-03 1.329447521636684733e-04 4.890889129827986730e-03 4.039415944303964867e-08 5.917074118546755994e-04 7.387525114745101256e-06 2.821740168541671495e-04 5.322964650680902675e-06 6.383021830835845225e-04 3.824034025221343487e-06 3.392114699745158086e-04 2.237154665751658863e-06 5.866115438472365302e-05 1.121380730726735582e-06 3.597774817296743881e-05 6.135005555454216499e-09 1.818534195529751441e-06 1.409901585113450135e-07 1.876428564598836758e-05 4.030063152605234603e-06 6.576120189649084383e-04 8.931678628745162780e-07 3.216997887866083745e-05 6.284950026351926522e-08 1.348248398613841367e-07
1.000000000000000000e+00 3.355064643607406083e-01 1.529756637793418398e-09 2.507254614309222102e-17 1.144777151894882028e-11 9.054987112716961868e-04 1.449199335254180998e-04 3.926784705167287413e-03 5.208102045865252662e-08 9.730236467384990699e-04 8.450176107343065966e-06 3.731222488899224349e-04 1.674415065831731471e-05 4.434600305205874810e-04 1.323928947390502110e-06 1.987012072122829162e-04 3.442598159612665146e-07 3.331158940857897096e-05 1.592804710218642982e-07 2.661345844807494406e-05 1.504101768131840124e-09 5.652931848528050110e-07 5.944132173924254113e-08 7.365444153599984988e-06 2.662430010521152620e-06 5.100432415889123499e-04 8.071443245092563533e-07 1.800127639839523919e-05 9.393613385060992198e-08 5.209863434752883756e-07
