H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn 
1.000000000000000000e+00 3.244789639451954866e-01 1.047530369980690911e-09 1.902160274148011861e-16 1.515720157200243234e-13 7.471914462247017429e-04 3.048816277516312322e-04 3.809997000457447311e-03 2.464390709650538493e-07 3.567249752096931592e-04 4.326641358758217836e-06 1.247494908465187659e-04 4.529687903584484783e-06 6.208720638043406775e-04 2.518010950077495876e-06 4.763928773243281101e-04 2.301718164026631302e-06 1.278914165608757041e-04 3.359217163152911111e-06 1.129376960484895906e-04 8.935520476881986771e-09 9.581580356218180210e-07 7.693132342547177924e-08 3.691981875355258299e-06 2.526218714640294194e-06 2.277573525673630352e-04 4.152582222963323422e-07 1.779757987132465249e-05 3.856921051725670355e-08 9.959581595911900847e-08
1.000000000000000000e+00 3.244679502278228767e-01 1.044711521920503023e-09 1.679708576143428928e-15 6.083111902013710822e-13 7.590225338258152965e-04 2.486331124894557956e-04 2.345279007965345858e-03 1.280643372520628762e-07 2.886113892815303289e-04 2.390282003384669690e-06 8.104494401422123687e-05 4.484119774625147507e-06 2.163720667894182288e-04 8.205947262062556550e-07 1.100096518513947577e-04 4.488112442405669056e-07 2.551157126490486050e-05 5.350870305487049078e-07 2.458352466352387757e-05 2.920864613984313369e-09 2.282875838318898595e-07 1.359277440406480415e-08 1.589477783197377279e-06 7.874833590490865817e-07 1.892460277612804541e-04 3.342591064997228794e-07 1.461300660623512293e-05 2.697776885609997895e-08 7.997095858416470442e-08
1.000000000000000000e+00 3.246986302477000708e-01 1.017367069946133120e-09 1.992333364111537683e-18 5.134884482366579867e-14 4.136549734565893245e-04 1.572560331948800249e-05 1.503238385316158160e-03 6.480243882643129364e-09 1.471932936679642935e-04 1.156146262875538074e-06 9.160049212192776665e-05 1.310699966730444037e-06 2.226541853030813913e-04 9.241381412542740449e-07 1.145893858863552287e-04 3.524366817738416001e-07 2.007489360971257479e-05 1.839257475535099425e-07 1.404221983774623164e-05 1.006662785839637140e-09 8.482741052010687604e-07 4.390440134322337443e-08 6.065843817691297081e-06 1.176626684772283464e-06 2.912629301830367470e-04 2.705335736354433943e-06 8.127821501158511851e-05 2.314181207253367855e-07 1.527753641171958360e-06
1.000000000000000000e+00 3.244907176536151461e-01 1.526849077647066335e-09 2.161290391846724066e-18 1.520963827279274974e-12 3.030186583997719900e-04 5.235666733324759924e-05 1.896900435746510247e-03 8.716270632920862264e-09 4.889178369633134964e-04 3.659633506877958405e-06 1.852994876464422855e-04 7.649040957486504569e-06 1.966275720117605758e-04 6.444849265915578443e-07 8.379727787829712501e-05 1.491827250897480127e-07 1.362098912623187046e-05 6.036495462588088025e-08 1.075574841781109585e-05 5.660093831855513501e-10 2.458982720577295074e-07 2.584339980787538504e-08 2.859544068102481333e-06 8.206184333199769452e-07 2.019526014523400064e-04 3.305732803343998343e-07 7.539377473332339408e-06 3.472084665255542092e-08 2.510409254543724251e-07
1.000000000000000000e+00 3.246348748015274732e-01 1.060099853966046325e-09 2.001607736716885320e-18 4.705569755304165592e-12 4.429860454607977005e-04 1.927280251072264398e-04 1.501015923941311121e-03 2.650862905134772310e-08 1.591301293303464296e-04 1.313318127703074184e-06 9.455242598254922802e-05 1.474413451953141827e-06 2.212390591872210428e-04 9.558533401354824621e-07 1.142968363994527944e-04 3.519381628137727328e-07 1.960642793191462343e-05 1.796461330619275834e-07 1.366348732513265828e-05 9.445366008572590495e-10 8.353797899682709259e-07 4.319035907136509693e-08 5.936474960915491472e-06 1.072366785577407535e-06 2.806957478855275100e-04 2.679710555354960810e-06 7.942071625392884326e-05 2.277315920230907200e-07 1.429147014942134078e-06
1.000000000000000000e+00 3.254442908613394692e-01 1.633428088751080303e-09 1.996034059908125507e-18 5.623706582589980410e-12 3.961326272349096223e-04 3.918067217642011630e-05 1.531109339158412191e-03 5.362051415882061465e-09 1.454060772490416056e-04 9.624796190104178378e-07 9.011348363953598133e-05 1.190382063340621080e-06 2.184121812789172740e-04 9.016913167642377321e-07 1.123760099772092269e-04 3.414170146500398351e-07 1.959336143762791492e-05 1.750776670039675660e-07 1.369725481481575023e-05 9.193073598276073183e-10 8.264926197738791144e-07 4.261935312945338473e-08 5.926841107955917217e-06 1.139074708090284580e-06 2.829471562481991392e-04 2.652051801072170969e-06 7.975356374330147785e-05 2.276064339362103386e-07 1.529910777926500075e-06
1.000000000000000000e+00 3.252991808821387720e-01 1.599474472889828176e-09 1.996113847293142800e-18 1.758598720621899898e-12 4.153935522143684827e-04 3.917374159795018279e-05 2.025699766666510387e-03 5.860147587212258327e-09 3.109226948395812603e-04 2.342143916659558349e-06 1.242717755362032534e-04 2.856191617683354257e-06 8.367682430265779153e-05 1.075674598190274622e-06 2.609283323222291761e-05 7.266859114813531482e-08 2.706694205446325277e-06 1.168519052161297003e-08 9.677624669735865287e-07 1.953153248939426370e-10 7.657806002619930857e-07 2.159209181057116031e-07 1.650872786750085523e-05 6.760751997313016755e-07 5.867994980621611792e-05 7.653088670279344929e-08 2.111141921824175681e-06 5.624781869475545515e-09 1.004822477892963910e-08
1.000000000000000000e+00 3.255869325055982255e-01 1.611518725383422038e-09 1.996094402536223703e-18 4.884990616733718906e-12 3.977970740164776526e-04 3.962703012927938000e-05 1.503915477756556955e-03 5.532184858008986560e-09 1.510922807121140314e-04 1.007032097126946861e-06 8.434315994163999884e-05 1.086377092142341349e-06 2.113548571243476762e-04 8.042419524290915326e-07 1.132382004556610515e-04 3.301808558273424360e-07 2.099626990082464811e-05 1.874697622129053650e-07 1.548418759735441862e-05 2.692699333049612808e-09 1.019239359069812102e-06 6.076946217564995162e-08 7.205852641625193701e-06 1.343053640370195824e-06 3.402494530023392953e-04 5.147240261288606856e-06 1.773332694612990087e-04 1.799610199937238713e-06 2.070084289146357088e-05
1.000000000000000000e+00 3.257616484530087009e-01 1.597577716483805303e-09 1.996020337680133306e-18 4.135568574601818258e-12 3.995241748384500383e-04 3.989097645990770169e-05 1.433849809952649282e-03 5.653501066480013118e-09 1.366604183304916760e-04 8.974852056955091243e-07 7.695349245325873368e-05 9.344169290335545775e-07 2.020539017522491774e-04 6.507894284020455210e-07 1.124613105201190100e-04 2.911250075774356812e-07 2.206049310119339394e-05 1.914928025839375814e-07 1.696927327651514547e-05 4.288697835151980644e-09 1.187325911653060836e-06 7.377994074804754907e-08 7.811095340348809109e-06 1.470546826119901507e-06 3.853415713086940741e-04 7.179752855280888870e-06 2.476342878972276449e-04 3.223913585211803767e-06 3.738978969654374325e-05
1.000000000000000000e+00 3.253311300016389906e-01 1.439380071878262006e-09 1.994452646176429310e-18 7.266863705220151974e-12 4.304120195982351154e-04 4.265242524789010785e-05 2.404495897564988029e-03 6.871430808395620140e-09 2.981562428699574855e-04 2.808644870131107167e-06 1.373769474513733590e-04 1.997774567487468227e-06 2.853792240053811859e-04 1.193211005406787647e-06 1.438789830630024828e-04 4.820281144359243649e-07 2.477891561700202975e-05 2.474914275721419993e-07 1.624905633880021214e-05 7.965967966058925890e-10 8.532188262631836610e-07 5.495240212463807627e-08 8.663471706536788285e-06 1.370531947638805990e-06 2.747825126111144711e-04 3.998752991274938623e-07 1.324766312430186548e-05 1.397401576790587034e-08 3.764499578642018837e-08
1.000000000000000000e+00 3.244078647539721527e-01 1.449953660416562481e-09 2.142305011048036285e-18 1.553775850299316493e-12 3.085410008137787446e-04 5.148225628830611504e-05 1.955926417100169699e-03 8.927827484088205053e-09 5.009603167599633667e-04 3.512081662074771391e-06 1.896271569818829428e-04 7.792251808151984404e-06 2.057364784541960046e-04 6.464656375009003913e-07 8.966728065360459810e-05 1.472958356458430954e-07 1.469439932214114804e-05 5.927939138606859103e-08 1.168348636364747432e-05 5.485752098511976991e-10 2.515815724873396303e-07 2.604696204188530547e-08 3.099497226519478137e-06 8.573665670216384042e-07 2.036284962056419197e-04 3.149156420125639709e-07 6.816682796337703727e-06 3.452636058766505630e-08 2.226651773424949888e-07
