H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn 
1.000000000000000000e+00 3.321454612524428751e-01 1.046358635792743959e-09 1.010978891958766590e-15 5.245589607880300126e-13 1.652030232353579597e-03 5.386990338062589128e-04 6.459994692981104077e-03 4.804089767259193487e-07 6.122066105319554086e-04 8.899670763277856908e-06 2.068090076169533376e-04 9.181464345004959206e-06 9.492991201212837077e-04 4.483770191357470065e-06 6.952844327748241215e-04 3.673351501886873982e-06 1.799132713042754289e-04 4.759850357040691642e-06 1.564752063769587033e-04 1.980413831670535180e-08 1.413817260866471986e-06 1.331305388533147233e-07 6.591988943862140593e-06 5.003783252966125860e-06 4.556319439781184532e-04 9.798664759623090195e-07 3.456377640363093558e-05 1.632879282504751364e-07 3.287998695484569377e-07
1.000000000000000000e+00 3.317219785026575551e-01 1.037628912170910048e-09 6.211135536555104580e-15 2.066405797120896778e-12 1.457528651056446420e-03 4.541148593792045541e-04 3.824667749800788209e-03 2.337412709700529967e-07 5.098124216087041157e-04 5.131550871932071143e-06 1.437438405098553690e-04 8.860524186880128621e-06 3.709511257088796729e-04 1.617055506334137033e-06 1.905340483858841282e-04 8.572642023989738900e-07 4.293842652159992755e-05 9.306732863426676191e-07 4.060077362626632406e-05 6.184032119560399133e-09 4.136227711729376718e-07 2.852459790747271808e-08 3.197372912425477856e-06 1.901597409330392989e-06 3.776398723940036970e-04 7.042026580060860107e-07 2.761806367011652763e-05 6.960804517755621252e-08 1.714704773638217168e-07
1.000000000000000000e+00 3.316217715700175983e-01 9.805655745391016752e-10 1.920264148077078932e-18 4.949138911003528092e-14 7.827469126489172311e-04 4.239605925643392579e-05 2.432595760557433942e-03 2.385916590334558199e-08 2.391628223999872063e-04 2.529624461230452252e-06 1.491011299002500425e-04 2.697313379185634397e-06 3.987997987292366962e-04 2.015448251789076432e-06 2.148450962991590703e-04 9.539123869947564689e-07 3.814857071611538642e-05 4.746404147200797948e-07 2.640031196838864719e-05 2.972097894635817952e-09 1.558016350255757329e-06 9.412369033584426563e-08 1.140210407450980522e-05 2.776143133734769806e-06 5.702833007519267144e-04 4.705118154038356678e-06 1.323779020455980576e-04 4.325470268145849716e-07 2.400774413141132832e-06
1.000000000000000000e+00 3.314830923788121275e-01 1.580275826026527376e-09 2.243500838612009454e-18 6.019143873415320616e-12 6.788076561235528630e-04 1.089168913299195932e-04 3.056202132596832870e-03 3.393784861754805827e-08 7.901122608290083891e-04 6.990223427297591440e-06 2.991592467580592575e-04 1.315604196770523814e-05 3.333473849323042985e-04 1.067245071877454815e-06 1.439038083670852325e-04 2.689464315173781070e-07 2.377259201802848116e-05 1.210842163147583070e-07 1.880662533290038634e-05 1.169676558528958146e-09 4.288210036180700252e-07 4.615108606363807676e-08 5.270186856492855995e-06 1.868068355023971284e-06 3.897401225889290445e-04 6.554602861642774339e-07 1.563440989360500595e-05 6.915084885251796152e-08 4.423522443413676461e-07
1.000000000000000000e+00 3.322159907945558266e-01 1.054652256829260592e-09 1.930050971843086291e-18 6.134098531678322487e-12 9.606938947661479867e-04 3.775483739313176702e-04 2.440613589486977791e-03 9.040568124330669684e-08 2.737455615157698510e-04 2.995424754499333074e-06 1.552329474636739441e-04 3.034706165318684029e-06 3.984537854690066785e-04 2.130462041087968632e-06 2.170182228021388276e-04 9.794286566369118907e-07 3.721667621387928182e-05 4.731136184096711125e-07 2.566964893205038310e-05 2.907778096439484885e-09 1.534355584319944148e-06 9.275312284005478806e-08 1.116760929101255933e-05 2.587954709217449840e-06 5.597703025259740143e-04 4.721666863099183968e-06 1.302126889045804553e-04 4.285445374227506945e-07 2.299943084130542816e-06
1.000000000000000000e+00 3.328643435036541809e-01 1.724883523966706689e-09 1.925542554713643578e-18 9.241389465779093145e-12 8.518098259356601722e-04 8.138065018520595096e-05 2.581928363318821903e-03 2.539780637097287375e-08 2.355288986913927458e-04 2.020502245990526640e-06 1.458839533413236076e-04 2.272771027960928923e-06 3.951112424858618669e-04 1.994736991678877184e-06 2.137545226858166393e-04 9.519058661907202059e-07 3.768822260883796812e-05 4.604952187902970312e-07 2.609244898406139980e-05 2.777826828198061331e-09 1.544944525224909554e-06 9.245316766475091211e-08 1.129588365506873019e-05 2.700416940633810244e-06 5.633357950090021925e-04 4.707312129854552135e-06 1.315471138835373722e-04 4.284744435979390811e-07 2.406554967441059987e-06
1.000000000000000000e+00 3.325778827001479310e-01 1.684775438757484559e-09 1.925713106606391846e-18 5.871076899350442983e-12 8.944044076157101845e-04 8.260418090059225976e-05 3.468176731533602255e-03 2.612869641409432491e-08 5.886935595354278071e-04 5.141285156536884375e-06 2.056356547369886845e-04 4.934358840687265079e-06 1.533867581947301285e-04 1.765219587248505978e-06 5.283130143186825871e-05 1.394822225015743606e-07 6.320371599919743605e-06 3.298453813726845100e-08 2.783860008998414170e-06 5.034311366627111766e-10 8.442590046749221564e-07 2.297140197192143562e-07 1.780433425871565085e-05 1.462677027373012115e-06 1.444984345939463450e-04 1.823003704043606680e-07 5.835558052780214289e-06 1.733287166364289503e-08 3.171189512105492064e-08
1.000000000000000000e+00 3.330775970797450469e-01 1.697252264926917109e-09 1.925651833716980863e-18 8.668942801545156841e-12 8.501634503747861017e-04 8.276067807494336278e-05 2.495321633410007168e-03 2.574136571909256711e-08 2.422746247324942571e-04 1.908374837033225613e-06 1.370307629700956117e-04 2.084895745586260155e-06 3.818386481857304168e-04 1.805227522296290626e-06 2.121505683999169571e-04 8.833708009936211492e-07 3.944606868635896335e-05 4.581812514388985149e-07 2.875178927595314744e-05 5.747826170698840327e-09 1.832475866288100622e-06 1.202069364575365644e-07 1.260992910177908456e-05 2.930422187288077226e-06 6.572866451074792444e-04 8.698299614771690092e-06 2.941223562131228689e-04 3.122814108690843376e-06 3.423782930401901570e-05
1.000000000000000000e+00 3.333585465991197871e-01 1.681979094812988751e-09 1.925472318770138432e-18 7.959751451905906036e-12 8.486460870566032381e-04 8.323129662460736677e-05 2.313660281298804931e-03 2.593531969208204979e-08 1.999968327546535927e-04 1.428983276566103142e-06 1.243320544409132319e-04 1.771491352341218405e-06 3.631478617750267981e-04 1.465270059552423976e-06 2.071988948245504663e-04 7.307282137914051259e-07 4.062378236989398869e-05 4.264566310784532271e-07 3.092253747509028574e-05 8.108907616481357326e-09 2.084468311746064970e-06 1.417293206648121067e-07 1.323649341919244015e-05 3.061771030466379521e-06 7.286770239737942528e-04 1.195769706148684756e-05 4.135612879595392498e-04 5.520387695997136137e-06 6.185611681084880699e-05
1.000000000000000000e+00 3.325489507595389971e-01 1.509111125088546086e-09 1.924111094999024847e-18 1.215367062862910449e-11 8.859825445808837538e-04 9.290583168424875165e-05 4.009614501322592700e-03 2.792170719994361552e-08 4.861502330437911593e-04 5.556791241374827100e-06 2.303359529545451320e-04 3.979665502592988916e-06 5.106448847674066767e-04 2.729820678615415963e-06 2.667382760402785594e-04 1.431532747847445102e-06 4.600693676251476656e-05 7.242937867701962643e-07 2.887959790864308695e-05 3.448462264187456306e-09 1.486723285054827986e-06 1.088194034409954445e-07 1.533137345459278407e-05 2.999490956051047765e-06 5.190698291299616690e-04 7.101875327564433851e-07 2.523183692542395565e-05 3.933903323862519514e-08 9.103347157167704803e-08
1.000000000000000000e+00 3.312669592332410651e-01 1.510521142458008325e-09 2.196673123653631154e-18 6.365121785917845893e-12 6.858545314806486180e-04 1.044953344299376358e-04 3.201598149643884034e-03 3.473213203765079183e-08 8.021513471903641028e-04 6.404639575344471930e-06 3.067671062298108083e-04 1.327580661870211841e-05 3.538940780823136151e-04 1.044555295399761709e-06 1.570198832642306583e-04 2.598656589394326307e-07 2.614445082684783029e-05 1.167128393810375787e-07 2.090397208543471970e-05 1.077628730010276952e-09 4.446603114257062416e-07 4.667771589753771153e-08 5.744174220780837395e-06 1.935535513091563317e-06 3.903819356542383070e-04 6.129460964562037057e-07 1.350007507356692871e-05 6.794145327559536608e-08 4.036902077020036420e-07
