H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn 
1.000000000000000000e+00 3.237737713883742097e-01 1.047259385751509728e-09 1.255134843142147727e-16 7.469316756283290606e-14 7.057381901789445576e-04 2.724914584811990548e-04 3.364616847844053606e-03 2.290008189292350614e-07 3.204562723442415015e-04 3.812887871826221452e-06 1.113635211777085857e-04 3.934968147590687940e-06 5.577711473793044899e-04 2.201325771015151293e-06 4.311345413980092241e-04 2.043703541977289300e-06 1.161232381166775116e-04 3.034941881981081560e-06 1.027738509780771624e-04 7.531549864647870278e-09 8.672110426953718725e-07 6.807547768550244300e-08 3.385965700512603955e-06 2.344048785066630327e-06 2.155613333898143092e-04 3.688428424990120425e-07 1.623085143749794507e-05 2.835594816281370775e-08 7.791934785212237041e-08
1.000000000000000000e+00 3.238124053727302609e-01 1.044545575078504519e-09 1.287575459758338909e-15 4.350851736920510582e-13 7.355904960768621477e-04 2.217839606478880070e-04 2.083917433466090513e-03 1.279694255029574495e-07 2.585706735820095183e-04 2.164711259880976178e-06 7.175223559089321601e-05 3.893996143111370849e-06 1.927637827027391397e-04 7.136032014987840351e-07 9.850643531713803105e-05 3.886809005601710446e-07 2.275636856069090849e-05 4.610961826326956409e-07 2.183542351104912667e-05 2.453228967423939934e-09 2.044531109124094778e-07 1.234343170262672896e-08 1.525211148674887707e-06 8.285122349001983494e-07 1.821641468411715865e-04 3.071195080017664626e-07 1.353300161549745006e-05 2.267974913686755209e-08 6.900435152590945894e-08
1.000000000000000000e+00 3.239158491156262087e-01 1.018137910303680086e-09 2.043680013692990387e-19 5.267254375520746558e-15 3.985212979389713339e-04 1.372705681492214749e-05 1.335961928229348079e-03 8.215124724932578076e-09 1.329656203569175538e-04 1.011441981890479063e-06 8.181171638777080758e-05 1.158278925807162985e-06 1.967561891980383105e-04 7.825484590300064048e-07 1.012974348852545465e-04 2.899381766074414875e-07 1.782230779742163080e-05 1.544148262667421108e-07 1.255501591857194757e-05 8.316200950373701360e-10 7.435469986849005446e-07 3.788818489035025249e-08 5.405453527277060919e-06 1.155018038639157462e-06 2.704838516463343653e-04 2.396334186434648984e-06 7.295579949156028466e-05 2.013180426744990824e-07 1.367052605421778920e-06
1.000000000000000000e+00 3.237300687666078147e-01 1.493450238220813582e-09 3.517325482459853156e-19 1.381133692173674768e-12 3.231892249527270038e-04 4.649008661771164390e-05 1.716202467452569280e-03 1.167754799425908060e-08 4.347436176922364116e-04 3.169835797640081901e-06 1.645628241747830412e-04 6.718272478375401635e-06 1.754945674058545847e-04 5.756543471113597812e-07 7.577241391714390601e-05 1.351787318734969557e-07 1.240611451525345506e-05 5.485650258107798845e-08 9.807726096354512865e-06 4.939678207048246862e-10 2.217332007534501551e-07 2.328465975558832596e-08 2.640414495482105231e-06 8.609052045315218738e-07 1.932968612244759850e-04 3.025864044977841539e-07 7.263367771256632213e-06 3.026879488190827661e-08 2.203715143423269563e-07
1.000000000000000000e+00 3.240281206586604901e-01 1.061420498177466541e-09 2.050577852947019051e-19 4.411610452842573740e-12 4.618911135219990654e-04 1.772157336492951945e-04 1.336187166361290377e-03 3.695011071035705951e-08 1.476820193642021904e-04 1.257319856650352577e-06 8.481590918393626074e-05 1.346086481079409231e-06 1.960325416122520460e-04 8.206612833997924439e-07 1.016207840867874743e-04 2.921664088376369115e-07 1.744346421918177735e-05 1.514496922876080957e-07 1.223996219531821746e-05 7.728513650753023402e-10 7.336336595716462015e-07 3.747011652584945678e-08 5.306270462530163132e-06 1.069037897413545616e-06 2.624849774880628258e-04 2.377245385505638511e-06 7.107919536841708380e-05 1.978981476110690700e-07 1.265992983705735454e-06
1.000000000000000000e+00 3.245870966518631384e-01 1.590574403611445300e-09 2.046463637105905618e-19 5.314408981795865885e-12 4.098439139766356528e-04 3.508872090538895999e-05 1.380430048043237989e-03 9.185376356733350328e-09 1.310205237051619215e-04 8.387529936350684258e-07 8.021570657487642458e-05 1.043666503538269527e-06 1.925420238457372073e-04 7.645621356851670959e-07 9.918514368518483706e-05 2.822231877971894676e-07 1.736465087419859814e-05 1.471549054781291836e-07 1.222139449891591933e-05 7.555561150150552940e-10 7.227928610758605134e-07 3.679642569818794419e-08 5.273255746020899015e-06 1.121197006868593641e-06 2.623410229988062839e-04 2.341540496032503501e-06 7.120841981733204808e-05 1.978821225103233388e-07 1.361803664786925353e-06
1.000000000000000000e+00 3.244627190754659773e-01 1.558240636546114533e-09 2.046524022265963373e-19 1.507518895024897562e-12 4.256518032217369873e-04 3.499573132009564728e-05 1.812058724817407120e-03 9.583087855627512758e-09 2.708498299793691763e-04 1.994462222722944838e-06 1.102060311423577711e-04 2.519546251775895664e-06 7.552390823425436694e-05 9.551324027131462428e-07 2.456022065291685205e-05 6.733746977950543922e-08 2.739244330836819047e-06 1.239884515362876706e-08 1.166199665836856167e-06 1.696745064819736093e-10 7.274685825597201986e-07 2.040855389061546659e-07 1.564329640248702285e-05 7.479204013945683436e-07 6.772184280991511737e-05 8.296196141575004456e-08 2.537088676394734960e-06 4.911761637037981897e-09 9.011439009951578078e-09
1.000000000000000000e+00 3.247153346198654034e-01 1.570513267052836206e-09 2.046507505635788851e-19 4.592327087003001794e-12 4.113041112919774015e-04 3.543815044187036860e-05 1.360460311413624022e-03 9.292283038058714623e-09 1.361875203435234933e-04 8.899640275545993813e-07 7.511815234013950770e-05 9.529510073564377839e-07 1.864540475089811926e-04 6.805333662618654245e-07 1.001380298828759275e-04 2.745934261164057917e-07 1.863416163745737735e-05 1.588646075964031415e-07 1.381046167061157413e-05 2.320041769015889173e-09 8.938294999621423820e-07 5.313570422883703335e-08 6.472927817207454359e-06 1.310263966631997032e-06 3.125401338817123970e-04 4.544476334476800123e-06 1.570305334668839275e-04 1.571736380279815602e-06 1.822077727804110317e-05
1.000000000000000000e+00 3.248696352278230282e-01 1.558101315032663493e-09 2.046439404321539548e-19 3.858866298167356291e-12 4.129087131774777648e-04 3.566499701929380119e-05 1.305890051738535420e-03 9.371710517408129985e-09 1.253701633998080078e-04 8.190054025141241403e-07 6.871543076106530830e-05 8.246729909595775588e-07 1.785481454698002127e-04 5.528459829707808215e-07 9.971542507584827590e-05 2.458353130858498344e-07 1.960881720753176351e-05 1.644237453617008217e-07 1.513365066484199333e-05 3.749396920795600334e-09 1.042968216009208004e-06 6.478459388355216403e-08 7.047847800856335337e-06 1.430075897581557996e-06 3.522686273645925497e-04 6.340839148757963674e-06 2.187776303346363165e-04 2.820277402827409204e-06 3.290911681273979872e-05
1.000000000000000000e+00 3.244851639224438644e-01 1.409945222918555709e-09 2.045281152098872277e-19 6.954216218416178769e-12 4.389186684923876403e-04 3.763565309960062655e-05 2.152120769541424929e-03 1.035377764223693711e-08 2.657174844277410347e-04 2.412032326026425840e-06 1.214338335692104838e-04 1.722564589059730022e-06 2.508922290279276004e-04 9.977221277400803234e-07 1.266205122572779411e-04 3.866304818316019786e-07 2.189726454591159549e-05 2.000237279844108195e-07 1.454557556243346677e-05 5.939297240825764131e-10 7.514033726382168476e-07 4.769971054441540906e-08 7.701811682785730126e-06 1.323913914952298613e-06 2.563699008507752133e-04 3.692574431311407127e-07 1.228182333174874231e-05 1.161397947554963865e-08 3.226137285096626349e-08
1.000000000000000000e+00 3.236666449842368620e-01 1.421130205754895383e-09 3.365460233558808760e-19 1.403578363556151948e-12 3.281112247685253149e-04 4.590308088752254815e-05 1.764877821289817820e-03 1.183701670101922622e-08 4.461759600798371811e-04 3.073070726133059732e-06 1.683610470267791006e-04 6.857279103249782902e-06 1.830849667927295836e-04 5.799739424825739174e-07 8.066310501217339210e-05 1.341900866783516630e-07 1.330265922431081622e-05 5.417511416327825677e-08 1.057978429623079584e-05 4.842371157844899714e-10 2.262559616070895323e-07 2.344856423048858080e-08 2.845685715288382194e-06 8.928141898006069265e-07 1.949942664808177557e-04 2.902556126667759954e-07 6.704378539525747314e-06 3.019979361149260208e-08 1.947488318135151006e-07
