H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn 
1.000000000000000000e+00 3.292161902550395647e-01 1.051559203798327749e-09 6.431484702845124355e-16 1.648946927525488028e-12 1.284708704451178671e-03 4.507989787336590354e-04 5.450084790088584839e-03 3.767291058458443963e-07 5.133508650913196341e-04 7.080226887640274120e-06 1.749963724489036576e-04 7.303757072891486489e-06 8.266279312288762633e-04 3.731363101752729224e-06 6.133801253096341551e-04 3.151381500540536862e-06 1.604340884481405107e-04 4.232042707724063572e-06 1.400413437632464756e-04 1.520161484624850420e-08 1.238704641909754779e-06 1.115187555768211443e-07 5.483266713627575537e-06 4.050459660217993463e-06 3.684223398504621479e-04 7.448059944304306816e-07 2.805313747107972025e-05 1.019584645214161259e-07 2.226463295586341334e-07
1.000000000000000000e+00 3.289784524028351864e-01 1.045745751700234720e-09 4.192359590635805544e-15 2.710260228606859602e-12 1.182428872586907152e-03 3.776613428660740754e-04 3.286023882590617673e-03 1.946356604269723490e-07 4.265883889314492643e-04 4.041003351282219434e-06 1.201324132257381675e-04 7.190155495161891099e-06 3.136680036779467473e-04 1.309419852698368210e-06 1.618481251347566143e-04 7.134765159304469167e-07 3.708397783147704125e-05 8.190161978450644491e-07 3.548374250618922235e-05 5.039242468511420352e-09 3.451929549230050310e-07 2.267932270702466534e-08 2.584119891286420600e-06 1.478862894282304234e-06 3.070274212704662917e-04 5.570676317760733252e-07 2.266777001643514424e-05 5.148967043935021323e-08 1.347694660959759834e-07
1.000000000000000000e+00 3.289726778864309198e-01 1.001482140113914722e-09 5.235139803567154556e-17 1.349021063102575680e-12 6.388413244653273456e-04 3.092764888899985509e-05 2.090877637744649725e-03 1.628713369156259244e-08 2.042780775380328366e-04 1.977686088136273274e-06 1.275979732600801314e-04 2.141834692632731953e-06 3.328513336808711846e-04 1.588315962669053525e-06 1.772020760857851080e-04 7.037045941305873575e-07 3.133283689281197223e-05 3.535245087416403958e-07 2.174647829339864928e-05 2.088397064209085054e-09 1.289480121509536579e-06 7.473139081389827025e-08 9.416767267125672738e-06 2.170785366726135190e-06 4.645924409695332950e-04 3.936947113803606059e-06 1.129631484499403515e-04 3.543511309150382740e-07 2.055126983782329551e-06
1.000000000000000000e+00 3.288397586693633246e-01 1.548318443853478956e-09 5.262244080689400998e-17 5.185838889885255478e-12 5.388610613780031198e-04 8.560963324126992654e-05 2.618005012008302410e-03 2.388027985559491744e-08 6.778822548079372137e-04 5.735253360423324376e-06 2.566220105956571883e-04 1.108119745503134580e-05 2.823041476735101249e-04 8.979184777430958806e-07 1.214308273353360444e-04 2.216665079941952676e-07 1.998377027095885817e-05 9.777005421469609647e-08 1.581501772959203244e-05 9.308704999513731188e-10 3.602183951812844598e-07 3.859807525371932259e-08 4.384399833152116564e-06 1.486590637346574231e-06 3.208038355002582097e-04 5.350582605013800462e-07 1.263661033386583492e-05 5.582445138196016270e-08 3.705493754065115481e-07
1.000000000000000000e+00 3.292982268320541195e-01 1.066217464842470735e-09 5.258553042510417371e-17 7.495106288683987308e-12 7.491023210785012140e-04 3.036940897793633833e-04 2.090188620381490739e-03 6.128304520361998200e-08 2.280992885824425283e-04 2.330191823875165272e-06 1.321220958455965214e-04 2.431604140820266202e-06 3.326328712807737889e-04 1.683413383475164943e-06 1.789157387287716261e-04 7.272402088204109723e-07 3.072067816386161900e-05 3.552792442223343427e-07 2.124250289138960034e-05 2.041744005665133426e-09 1.275688300515141971e-06 7.428275828678746217e-08 9.255210176751813302e-06 2.035737270727885627e-06 4.560491886457261937e-04 3.947526064737069013e-06 1.104081142998446853e-04 3.527605884013337453e-07 1.941666015320820974e-06
1.000000000000000000e+00 3.300777132010701553e-01 1.676557494561578307e-09 5.243248510960622474e-17 9.526599444362133950e-12 6.876750971820460526e-04 6.444916201415317066e-05 2.189805354489599530e-03 1.780410231316267660e-08 2.010173594395513413e-04 1.623708350979333798e-06 1.249304271988514194e-04 1.869347529629558274e-06 3.300166077362248762e-04 1.583860044603637074e-06 1.764618423623629580e-04 7.093155761138797623e-07 3.103122012103359833e-05 3.473040084712720590e-07 2.153335049921699338e-05 1.974552661710078282e-09 1.280573247948630643e-06 7.396274512023874892e-08 9.336675634860760204e-06 2.125896149344904780e-06 4.596687618676488203e-04 3.936908898808055283e-06 1.116543676929402349e-04 3.526157989559406262e-07 2.046275030974845191e-06
1.000000000000000000e+00 3.298429444470301064e-01 1.637593687257453340e-09 5.243561493452961899e-17 5.402819670541758636e-12 7.214281218341934282e-04 6.506600666513451226e-05 2.931369445594419511e-03 1.846086366348111439e-08 4.855574933869609118e-04 4.082843569491216508e-06 1.751213159194690307e-04 4.156400849969239193e-06 1.274713251805284324e-04 1.506125287949438811e-06 4.293062810668659340e-05 1.140371994653254090e-07 4.986776619854326160e-06 2.488643529714904932e-08 2.124174793269779429e-06 3.817546592204752030e-10 7.619559058523547460e-07 2.085092029793194785e-07 1.609173487566904423e-05 1.162963631091247281e-06 1.128746442266798729e-04 1.428533905419410771e-07 4.485149901698828561e-06 1.264654507539153024e-08 2.311167240757372877e-08
1.000000000000000000e+00 3.302638986835580992e-01 1.652915905801998725e-09 5.243444024989441246e-17 8.786271661687230861e-12 6.868375123092937667e-04 6.542060651626583408e-05 2.125076555574538246e-03 1.807629651316908204e-08 2.080660691967152216e-04 1.574808846795136563e-06 1.173151818792254230e-04 1.713196176675303436e-06 3.188569348590904878e-04 1.425071948249529144e-06 1.756847130270710960e-04 6.637387777631548184e-07 3.265074578100884192e-05 3.523560211254469349e-07 2.386882230157564314e-05 4.514713143463898165e-09 1.531706182919709078e-06 9.780667143998738127e-08 1.061126116374845122e-05 2.346503351848578234e-06 5.404618572223617804e-04 7.377402030645801461e-06 2.501644812915163377e-04 2.632198571876147140e-06 2.910658277063183670e-05
1.000000000000000000e+00 3.305069148789286371e-01 1.639734121025104701e-09 5.243020010435228633e-17 7.958713313672461487e-12 6.860381948991434078e-04 6.581747242567469462e-05 1.980252300798002012e-03 1.823249413909517402e-08 1.749213287771484923e-04 1.225106307343959791e-06 1.065114059657897906e-04 1.457234583704015651e-06 3.033573433366716773e-04 1.148924234175417506e-06 1.721952751868053774e-04 5.553603094994157349e-07 3.378973535273534630e-05 3.363172071624110135e-07 2.579488759476280889e-05 6.614934402793244775e-09 1.752123711274282461e-06 1.160425256319260316e-07 1.123439828594602567e-05 2.479206500841479997e-06 6.020683521764486849e-04 1.017664291946583302e-05 3.509821050000295670e-04 4.666916294617604941e-06 5.260102906902893583e-05
1.000000000000000000e+00 3.298302489514853830e-01 1.479593881698792168e-09 5.239135050258604653e-17 1.191089418232577236e-11 7.180110226564875332e-04 7.243273689850167818e-05 3.410736436556858087e-03 1.963388146850937563e-08 4.152130113129941041e-04 4.520909056970658271e-06 1.955348527719033601e-04 3.223251393050121783e-06 4.265657588911670904e-04 2.129105627272716502e-06 2.207646879061219607e-04 1.033650608633881689e-06 3.806338362813092841e-05 5.237723689692811872e-07 2.418069974355213251e-05 2.195797578864728297e-09 1.249944427868967077e-06 8.839262001207814796e-08 1.285439709735537020e-05 2.395521025187282491e-06 4.291920062165439963e-04 5.960663539265894799e-07 2.081602308929591228e-05 2.901115739911003114e-08 6.988233013421654874e-08
1.000000000000000000e+00 3.286700924832090531e-01 1.479078538314719523e-09 5.258374730051563302e-17 5.399884505362602199e-12 5.452139647230287971e-04 8.278312792040837991e-05 2.729707821658895056e-03 2.435442974542478271e-08 6.890763688463988996e-04 5.283638787600997719e-06 2.628930740183899333e-04 1.118590527717726568e-05 2.984096807673610710e-04 8.809650949784935437e-07 1.317861087215849050e-04 2.142372280229675046e-07 2.186214873593147085e-05 9.427756483408490933e-08 1.746948786022159970e-05 8.631604380255348094e-10 3.720715207866533457e-07 3.900265412583398790e-08 4.769348583694289153e-06 1.541838062766411933e-06 3.215292312027986910e-04 5.020472354310001696e-07 1.100839181500596394e-05 5.472313602713070029e-08 3.352726036241342450e-07
