H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn 
1.000000000000000000e+00 3.188110378603579154e-01 1.050680843615260028e-09 1.246440327564509463e-17 6.462896227818646607e-15 2.435193968096544816e-04 1.001927492320211837e-04 1.521279064577974209e-03 8.938848921320251383e-08 1.422067324161157664e-04 1.350161356094172286e-06 4.961455191649623910e-05 1.554629327278509183e-06 2.501138403335678088e-04 9.172101858514545403e-07 1.973681687141921783e-04 9.227785804530106828e-07 5.453815895779306675e-05 1.435923359095575616e-06 4.878614666222144024e-05 3.019100720011314124e-09 4.046837075003842852e-07 2.872856959585440947e-08 1.384309137164000434e-06 8.325922485536242496e-07 7.826654294374153309e-05 1.277325380932705181e-07 6.308801984716838957e-06 5.640139979686445442e-09 2.091476378420532683e-08
1.000000000000000000e+00 3.188859464623172713e-01 1.050647814491734501e-09 2.144480737275430682e-16 7.110787887768808484e-14 2.757746565539528124e-04 7.856334799938055982e-05 9.797438423068056176e-04 5.292575255330925841e-08 1.068508781777552954e-04 7.015735503922318030e-07 2.991341537429844342e-05 1.396713317116292363e-06 8.426284899145436902e-05 2.685289598569767621e-07 4.093633871322852850e-05 1.407460135221141553e-07 9.301894935967661222e-06 1.562151421433800845e-07 8.681977819311550743e-06 7.407236357846432247e-10 8.241835991100612557e-08 4.358880293957814795e-09 5.693327802264640021e-07 2.326143942570277481e-07 6.621980137820816141e-05 1.081441928068014106e-07 5.347359591441455247e-06 7.001046553321140157e-09 2.515258648039131550e-08
1.000000000000000000e+00 3.191501044734454395e-01 1.041768577602722528e-09 3.236188496240115301e-24 8.340750550563919850e-20 1.526677131483271149e-04 4.184192966687008730e-06 6.062585868549364267e-04 9.597575652281068536e-10 5.926436880531591096e-05 3.404869428936657356e-07 3.603469407874520332e-05 4.169640303846023543e-07 8.054867416850924173e-05 2.716127144787549131e-07 3.927101553984019771e-05 8.288332530134434839e-08 6.876306411391476804e-06 4.948762006368017931e-08 4.952816783200841503e-06 2.568727247733154475e-10 3.074170207739687577e-07 1.265134004308989062e-08 2.008626071540654297e-06 3.331515017635805952e-07 1.062662067261572991e-04 1.146686305548463729e-06 3.103993336131392915e-05 9.038509467112860451e-08 5.957190055903590750e-07
1.000000000000000000e+00 3.189288618298129485e-01 1.335370755962405270e-09 7.193857694331544159e-20 2.854457872376875701e-13 1.038921317646173520e-04 1.639847342740230682e-05 7.997207099534813868e-04 2.105895087991556445e-09 2.048175032079638919e-04 1.297010720095723785e-06 7.558024046755009253e-05 2.924239618172717882e-06 7.621394359900016179e-05 2.670875281818882263e-07 3.238123602686936170e-05 5.744046174986058131e-08 5.210201607406819874e-06 2.058482165404534557e-08 4.095240960778255265e-06 1.869623178585857973e-10 9.377406499609676698e-08 9.691416527617607824e-09 1.037387561835074001e-06 2.514374431772485486e-07 7.139029524483440534e-05 1.137402392463548920e-07 2.533909607486827330e-06 1.180257863842903899e-08 9.558435519985843784e-08
1.000000000000000000e+00 3.189638833549743313e-01 1.066592984837773230e-09 3.241324723440444206e-24 4.074590272498271064e-12 1.510600595994674312e-04 4.936763888010683478e-05 6.046577733716694200e-04 5.325642610902986825e-09 6.155769128929014121e-05 3.656735438020360748e-07 3.659266730559935946e-05 4.445166882448437829e-07 7.987887320717525122e-05 2.719255238542056613e-07 3.888885745880098156e-05 8.130854823515656100e-08 6.758901995350609307e-06 4.816884918716590664e-08 4.857552406915125313e-06 2.441932199017771973e-10 3.043861589171748199e-07 1.243681195443143111e-08 1.975021340025089172e-06 3.042879719990532644e-07 1.027168986868838590e-04 1.136478736215915465e-06 3.056831943448608767e-05 8.906522451047829144e-08 5.654718085402359605e-07
1.000000000000000000e+00 3.193688982009555422e-01 1.356534984435683371e-09 3.238150004943869865e-24 4.342728725458654369e-12 1.373429292722555680e-04 1.195100617682583337e-05 6.035749551185161290e-04 8.896279739251047815e-10 5.846956032195326994e-05 3.002457615268880376e-07 3.521547350016616013e-05 3.986379165790239792e-07 7.753876265764791996e-05 2.614131323964814471e-07 3.760603780795838226e-05 7.872208596803213223e-08 6.558517683718905509e-06 4.667469293687191571e-08 4.716251522532192671e-06 2.414269204243331523e-10 2.912584701201880302e-07 1.202378423580595512e-08 1.908375043443852475e-06 3.181779266255306038e-07 1.004650630573676443e-04 1.099875709207691762e-06 2.975592430374803741e-05 8.843192215571794374e-08 5.917000154083700812e-07
1.000000000000000000e+00 3.193089332782151901e-01 1.338782531068779496e-09 3.238197152499084216e-24 2.256022883503727453e-13 1.434819151414801100e-04 1.151771052492863729e-05 7.978609527941625318e-04 9.506535168090905944e-10 1.069274042207239516e-04 6.810736826691579994e-07 4.897536528817525518e-05 1.081154434852181009e-06 3.205819562570026720e-05 4.604307163665954931e-07 8.877864665300790072e-06 2.747667863272741939e-08 8.362926054638611884e-07 2.836682709019666944e-09 2.200690910365813109e-07 4.579298561407217331e-11 2.800994626868684210e-07 9.014154095927377251e-08 7.764182348636584276e-06 2.142739865944305227e-07 1.683289402219032146e-05 2.387426866720816553e-08 5.304205372204985548e-07 8.618506637058004945e-10 1.401121525942666903e-09
1.000000000000000000e+00 3.194259714002830042e-01 1.352843632603982242e-09 3.238181128009225352e-24 3.503736642321693397e-12 1.388642342815404201e-04 1.194645230358481799e-05 6.087723598502470853e-04 9.087904302440213562e-10 6.199222516108705307e-05 3.541936001271832742e-07 3.340696712531991729e-05 3.685287443572869958e-07 7.524130067615075941e-05 2.368634650213090072e-07 3.828676643380526874e-05 7.991167722782833194e-08 7.133725754040797366e-06 5.221783696455749032e-08 5.364801460041097693e-06 1.091895675153694077e-09 3.628353877994233764e-07 2.391394585144250873e-08 2.986260276443946911e-06 4.678909346792113578e-07 1.218953783085537248e-04 2.040061764805130186e-06 6.880702092675172591e-05 6.353986985287372627e-07 7.798615155071318681e-06
1.000000000000000000e+00 3.194899801335403522e-01 1.349633361449827064e-09 3.238166490584163646e-24 2.691635039327023457e-12 1.406075259286812789e-04 1.194713415288560740e-05 6.113642349668445752e-04 9.240690870193931888e-10 6.373131424358758940e-05 3.887522744489085896e-07 3.136200864742242749e-05 3.312381224527002100e-07 7.272543730261871013e-05 2.057805875868462557e-07 3.850469370192981846e-05 7.940711605227350165e-08 7.545007042458485910e-06 5.722338255635942176e-08 5.842762949881281401e-06 1.886130206743855098e-09 4.212553815243883848e-07 3.145010193366479321e-08 3.477048616963322609e-06 5.570529045496462186e-07 1.387548271691027644e-04 2.810277391956601160e-06 9.617204292320531407e-05 1.147157299368296708e-06 1.416237481326552041e-05
1.000000000000000000e+00 3.193511875892918184e-01 1.270115937412412018e-09 3.237432619481288087e-24 5.408329327456050147e-12 1.526511210889982975e-04 1.186993669439940735e-05 9.791627808742144664e-04 1.046695493725165376e-09 1.225143618124793364e-04 9.148780496642418747e-07 5.423658858850025235e-05 6.508495860622145320e-07 1.063917758125194294e-04 3.415502845635496105e-07 5.176660441999811319e-05 1.012407764646293431e-07 8.928539539475017459e-06 5.594695832329747867e-08 6.149440413767026347e-06 1.084739313452747025e-10 3.233872325631557350e-07 1.825877487444449085e-08 3.178421531287640739e-06 4.165118780925177015e-07 9.660707612147189695e-05 1.570036019657228329e-07 4.787708984720932084e-06 2.778434244608952514e-09 1.001613894969837747e-08
1.000000000000000000e+00 3.189074394765967213e-01 1.271923412145452543e-09 7.103816864900954922e-20 2.766629218777272372e-13 1.074042435451334049e-04 1.613152398396424189e-05 8.215397418036257237e-04 2.203403633067671990e-09 2.127117524144263403e-04 1.332319386982075150e-06 7.798434540970033068e-05 3.052744038703658103e-06 7.977320693889264065e-05 2.808178566602043202e-07 3.441324596281798812e-05 5.950735637105435554e-08 5.578455871913911859e-06 2.109478830448342313e-08 4.412501422200098797e-06 1.943669519576237907e-10 9.594288527679343376e-08 9.807066354053057825e-09 1.135454901721214630e-06 2.678032593302833114e-07 7.339418929011251071e-05 1.116547631366755325e-07 2.450882948066248234e-06 1.202608100914638316e-08 8.266492825071760617e-08
